id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,opening_name,Number of moves in the opening phase
YCi73cDU,True,122,resign,black,30+30,superswaggin,1902,kferapont,2104,King's Indian Defense: Orthodox Variation |  Glek Defense,14
O4doB4iY,True,32,resign,black,10+0,wizardchess007,1980,kferapont,2097,London System,5
0jtMyuKt,False,79,resign,white,90+30,eintaluj,2204,kferapont,2097,Zukertort Opening: Nimzo-Larsen Variation,3
WOaI81Rj,False,104,resign,black,45+45,kferapont,2097,razorboy,2243,Sicilian Defense: Keres Variation,3
jQgvdXzZ,True,70,draw,draw,45+45,madatadam,2085,kferapont,2097,Ruy Lopez: Morphy Defense |  Modern Steinitz Defense #2,10
u6L2Tm6L,True,136,draw,draw,15+0,leyensau,2178,kferapont,2094,King's Indian Defense: Exchange Variation,13
aIsK6TJk,True,144,resign,black,15+0,kferapont,2104,fslima,2124,Sicilian Defense: Spielmann Variation,11
ocPFHuD0,True,66,resign,black,15+0,kferapont,2119,humus_land,1959,Ruy Lopez: Columbus Variation,7
1B3yBZsR,True,47,resign,white,30+30,xxblinkxx,1595,mamaduck,1332,Indian Game,2
OUCdQbcq,True,58,resign,black,30+30,mamaduck,1334,finessemax,1735,Nimzo-Indian Defense: Normal Variation |  Ragozin Variation,10
oK51C1ur,False,54,resign,black,30+30,mamaduck,1334,sparklehorse,2475,English Defense,4
oHKrRS0n,False,38,outoftime,black,10+0,soultego,2108,mamaduck,1334,Italian Game: Two Knights Defense |  Open Variation,7
qNqOyrvE,True,71,resign,white,30+30,klw4,1738,mamaduck,1337,Ruy Lopez: Exchange Variation |  Keres Variation,9
M3lOLm8y,False,57,resign,white,10+2,le_truand,2549,mamaduck,1337,Scotch Game,5
b76uTk2f,False,53,mate,white,10+0,mamaduck,1337,cubanoases,1331,Queen's Gambit Declined: Semi-Tarrasch Defense |  Exchange Variation,11
eGYl2uTT,False,43,resign,white,10+0,mamaduck,1337,cubanoases,1331,Semi-Bononi,6
JeSxkoWw,False,67,resign,white,10+0,mamaduck,1337,cubanoases,1331,Gruenfeld Defense: Exchange Variation,8
jfqW6r8I,True,147,mate,white,10+0,joserec,1601,mamaduck,1341,Ruy Lopez: Morphy Defense |  Anderssen Variation,9
wA0u0jGx,True,38,resign,black,10+0,mamaduck,1347,oiuytre,1546,Queen's Gambit Accepted: Saduleto Variation,5
ffmO5hgC,True,76,resign,black,10+0,mamaduck,1330,aldaarqt,1653,Queen's Gambit Accepted: Saduleto Variation,5
I8La0fLI,True,86,resign,black,10+0,djlambton,1776,kingsmagician,1735,Caro-Kann Defense: Panov Attack #2,7
aA83joLd,True,99,resign,white,10+0,kingsmagician,1721,djlambton,1834,Slav Defense: Czech Variation,10
g49CV7Kz,True,47,resign,white,10+0,djlambton,1793,kingsmagician,1730,Caro-Kann Defense: Panov Attack #2,7
gMaxuDlU,False,44,resign,black,10+0,proger128,1784,dimitris22,1812,Pirc Defense: Classical Variation,8
4LDNEO12,False,62,resign,black,10+0,dimitris22,1812,guest7777,2012,Old Benoni Defense,2
wTXJOlLe,False,44,resign,black,5+5,widemax,1624,dimitris22,1812,King's Indian Defense: Smyslov Variation,9
JBZK4LUI,False,85,draw,draw,10+0,dimitris22,1812,ibegal68,1897,Indian Game: London System,5
VUls9OMa,False,91,resign,white,10+0,sakeerhussain,1791,dimitris22,1812,Pirc Defense: Austrian Attack |  Dragon Formation,10
vRYzjVFM,False,71,mate,white,10+0,dimitris22,1812,bag_smg-m13,1704,Queen's Pawn Game: Chigorin Variation,4
Vyl8jcMD,False,63,resign,white,10+0,dimitris22,1812,anevko,1812,Queen's Pawn Game: Zukertort Variation,3
h9UaIYSU,False,53,resign,black,10+0,api62,1816,dimitris22,1812,King's Indian Defense: Smyslov Variation,9
MqCi655F,False,76,resign,black,10+0,dimitris22,1812,rafrom,1853,Queen's Pawn Game: London System,5
wWN5S5NT,False,124,mate,black,10+0,carman20,1156,dimitris22,1812,Grob Opening,1
uDpTTeJT,False,132,mate,black,10+0,tidave99,1757,dimitris22,1812,King's Indian Defense: Normal Variation |  King's Knight Variation,5
Su72rifL,False,70,mate,black,10+0,dimitris22,1812,gusoku,1852,Queen's Pawn Game: Zukertort Variation,3
4gT86pet,False,70,mate,black,10+0,john465,1285,dimitris22,1812,London System,5
kpoJ3knn,False,39,resign,white,10+0,dimitris22,1812,jp62,1820,Queen's Pawn Game: London System,5
aYSOyjwX,False,61,mate,white,10+0,dimitris22,1812,sanjaygupta,1500,Queen's Pawn Game: Zukertort Variation,3
rkyra9Dc,False,62,outoftime,black,10+0,whzzzz,1711,dimitris22,1812,Van't Kruijs Opening,1
kOKSxUVp,False,38,resign,black,10+0,patgarret,1625,dimitris22,1812,Pirc Defense #3,6
5NWdxXyM,False,95,mate,white,10+0,ph07870,1711,dimitris22,1812,Pirc Defense #4,2
gycUodEJ,False,69,resign,white,10+0,dimitris22,1812,stas1914,1792,Queen's Pawn Game: Krause Variation,4
mgOY4vyo,False,35,resign,white,10+0,dimitris22,1812,fibberybosch,1624,Queen's Pawn,2
Ekc8ABhQ,False,43,resign,white,10+0,simpkin,1742,dimitris22,1812,Indian Game,2
FfmgkVUc,False,109,mate,white,10+0,hunnyman,1760,dimitris22,1812,King's Indian Defense: Orthodox Variation,11
s2jbyJ0H,False,79,outoftime,white,10+0,dimitris22,1812,ilya_kamenev,1726,Queen's Pawn Game: Zukertort Variation,3
PZAJ35aM,False,74,resign,black,10+0,papaschalis,1800,dimitris22,1812,Pirc Defense: Byrne Variation,7
YZO402Ei,False,120,outoftime,black,10+0,dimitris22,1812,loukas435,1834,Dutch Defense,2
CVo1AaWM,False,62,mate,black,10+0,dimitris22,1812,maxwell_can,2203,Queen's Pawn Game: London System,5
HKsKIpJn,False,189,draw,draw,10+0,billy01,1500,dimitris22,1812,East Indian Defense,4
nZEAKGRN,False,86,draw,draw,10+0,sethmonu,1921,dimitris22,1812,Pirc Defense: Classical Variation,8
j5KsdsZw,False,88,resign,black,10+0,dimitris22,1812,sethmonu,1921,Queen's Pawn Game: London System,5
U1TEPldO,False,35,resign,white,10+0,dimitris22,1812,bhuvi0372,1664,Horwitz Defense,2
O9YJRylR,False,39,resign,white,10+0,pvewol,1755,dimitris22,1812,Pirc Defense #3,6
cOprBSpr,False,72,resign,black,10+0,arashdara,1500,dimitris22,1812,Grob Opening,1
uBsDl9a7,False,31,resign,white,10+0,dimitris22,1812,aloriente,1709,Modern Defense,2
kL94bTCK,False,72,resign,black,10+0,dimitris22,1812,romchik_1,1837,Indian Game: London System,5
HecdChIB,False,95,mate,white,10+0,rassypnov26,1695,dimitris22,1812,King's Indian Defense: Saemisch Variation |  Normal Defense,10
ZoA02dEA,False,94,mate,black,10+0,dimitris22,1812,boratkazakhstan,1975,Queen's Pawn Game: London System,5
gpL1GVg6,False,48,resign,black,10+0,talonaiguille,1446,dimitris22,1812,Polish Opening: King's Indian Variation |  Schiffler Attack,5
y2PSJM89,False,126,resign,black,10+0,kkatos,1862,dimitris22,1812,King's Indian Defense,6
FWe0VEI4,False,51,resign,white,10+0,dimitris22,1812,victorpezzotti,1735,Queen's Pawn,1
qh8N8JOZ,False,83,resign,white,10+0,felixiou,1787,dimitris22,1812,English Opening: Anglo-Indian Defense |  King's Indian Formation,4
FFJVD7fA,False,65,resign,black,20+0,kylecuver1,983,lanas2007,1714,King's Knight Opening: Normal Variation,4
UgQdSMSf,True,60,mate,black,30+30,kylecuver1,994,slavy,1192,French Defense: Marshall Variation,6
9A1dfrVB,True,57,resign,white,30+30,mrjv,1511,kylecuver1,997,Sicilian Defense: Open,5
Epwf67Ta,True,39,mate,white,45+45,oldtom,1616,kylecuver1,998,Italian Game,5
VaMUSDpI,True,62,mate,black,30+30,kylecuver1,999,cptkirchhoff,1701,Scandinavian Defense,2
y0xbJfbw,False,26,mate,black,9+8,kylecuver1,999,yaaaaaaaaarg,1368,Ruy Lopez: Morphy Defense |  Tarrasch Variation,9
mMuqBcE9,False,93,mate,white,20+20,thebadfish,1810,kylecuver1,999,Sicilian Defense,2
OHCJOh13,False,48,mate,black,20+20,kylecuver1,999,thebadfish,1810,Scandinavian Defense: Blackburne Gambit,6
kjL3jyeL,False,43,mate,white,20+20,thebadfish,1810,kylecuver1,999,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,8
gY62scUn,False,34,mate,black,20+20,kylecuver1,999,thebadfish,1810,Duras Gambit,2
H3seTkan,False,35,resign,white,20+20,thebadfish,1810,kylecuver1,999,Sicilian Defense,2
eELSAQUc,False,46,mate,black,20+20,kylecuver1,999,thebadfish,1810,Sicilian Defense,2
AGVfItd2,True,45,mate,white,20+20,spuntachessts,1300,kylecuver1,1006,Four Knights Game: Scotch Variation,7
TEecPRdJ,False,28,resign,white,45+45,thebadfish,1812,kylecuver1,1006,Sicilian Defense,5
zG6gwSFK,False,26,resign,white,5+5,sebapau89,1424,kylecuver1,1006,Scotch Game,7
HaAi9Cpd,False,27,resign,black,5+5,kylecuver1,1006,jetulio,1293,Nimzowitsch Defense,2
JjgwLXWx,True,76,mate,black,9+4,carloshvrt,1015,kylecuver1,981,Sicilian Defense,2
n0s6sZaz,False,61,mate,white,45+45,denjan555,1349,kylecuver1,981,Slav Defense,4
QOpWZDja,False,29,mate,white,5+5,checkthenmate,1601,kylecuver1,981,Four Knights Game: Spanish Variation,7
WEXRWkOx,True,28,resign,black,15+0,tchicota51,1024,kylecuver1,952,Ponziani Opening,5
EbqSzn7Q,True,73,resign,black,6+7,kylecuver1,965,foufi88,1160,King's Knight Opening: Normal Variation,4
bcLM0O2F,True,105,mate,white,10+1,melibea1964,1366,kylecuver1,970,Sicilian Defense: Closed Variation,3
3EjZG9D4,True,49,resign,white,10+8,tomrabbittt,1164,kylecuver1,984,Sicilian Defense,2
gxQjNpo7,True,16,mate,black,15+15,kylecuver1,1003,tobias-lichess,1122,Philidor Defense #2,4
dQvNs5Ze,False,65,draw,draw,15+15,kylecuver1,1003,thebadfish,1813,Sicilian Defense,2
UeoQFw6v,False,52,mate,black,15+15,kylecuver1,1003,ron2thelonjon,1623,Petrov's Defense,4
BPKHGBJc,True,82,resign,black,45+45,aliquantus,2207,artykom,2079,Ruy Lopez: Berlin Defense #2,6
nihPe3HT,True,92,resign,black,15+10,iron-71,2017,artykom,2070,Ruy Lopez: Berlin Defense #2,6
675MBlTn,True,42,mate,black,15+10,artykom,2088,ludvikkuranda,1815,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
BdPf8bNn,True,86,resign,black,15+10,vale03,1890,artykom,2083,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,11
J2tSEnv5,True,86,resign,white,15+10,artykom,2078,bert71,1843,Queen's Gambit Declined,4
03IUB5fo,True,102,draw,draw,15+10,artykom,2077,matingseason,2090,English Defense,4
cxCx6anL,True,42,outoftime,black,15+10,docdoom,1842,artykom,2073,Benko Gambit,6
BOx8YbwI,True,54,resign,white,15+10,artykom,2064,vilenjak,1986,Benoni Defense: Modern Variation,6
6cRI7nVZ,True,77,resign,black,15+10,jdpeters,1818,artykom,2060,Ruy Lopez: Berlin Defense |  l'Hermet Variation,10
p4Zek4Y7,True,62,resign,white,15+10,artykom,2052,urss-rbh,1940,Englund Gambit,2
N7AMkPfL,True,36,resign,black,15+10,urss-rbh,1949,artykom,2044,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
JFyjPdqb,True,118,resign,black,15+10,artykom,2060,akmar,1865,Queen's Gambit Refused: Baltic Defense |  Queen Attack,5
jdoXGSyM,True,122,mate,black,15+10,amo_0,2035,artykom,2050,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,8
74LRC0m6,True,75,resign,white,15+10,artykom,2043,gadenky,1898,English Defense,4
iUI5fuAL,True,90,resign,black,15+10,artykom,2050,marthiixd,2028,King's Indian Defense: Normal Variation |  Rare Defenses,9
qSmJxs6L,True,57,resign,white,15+10,artykom,2044,twodoors,1874,Englund Gambit Complex: Englund Gambit,6
izMe5pGf,True,69,resign,white,15+10,gokkangok,1877,artykom,2044,Ruy Lopez: Berlin Defense |  l'Hermet Variation,10
BiiC5fxA,False,101,mate,white,10+5,artykom,2044,fluffyduck,1491,Queen's Gambit Refused: Marshall Defense,4
xTds6c57,True,62,resign,black,15+10,artykom,2044,deoleo,2122,Queen's Gambit Declined: Normal Defense,6
sjwi8GHa,False,66,draw,draw,10+5,artykom,2044,tomsawyer2112,2022,Nimzo-Indian Defense #2,5
fgGcScCj,True,107,resign,white,15+10,artykom,2037,ehsano,1882,Caro-Kann Defense: Advance Variation,5
ZTvUvIGl,True,25,resign,white,15+10,ehsano,1866,artykom,2054,Italian Game: Giuoco Piano |  Greco's Attack,13
p4zMbzn2,True,83,resign,white,15+10,artykom,2041,kgbird,2081,Rat Defense: English Rat,4
ax7FMP4m,True,117,resign,white,15+10,kirodessa,1979,artykom,2055,Scotch Game: Potter Variation,9
ZRNOMB2S,True,129,mate,white,15+10,artykom,2047,daniilgavriloff,1961,King's Indian Defense: Orthodox Variation |  Bayonet Attack,17
f0fEuq0x,True,46,resign,black,15+10,vini700,2041,artykom,2035,Italian Game: Giuoco Piano |  Aitken Variation,19
JoZDL4BN,True,46,resign,black,15+10,artykom,2035,pashapasha,1910,English Defense #2,2
FdJqwcnS,True,90,resign,black,15+10,optiprime,2043,artykom,2023,Nimzo-Indian Defense: Normal Variation |  Bernstein Defense,19
A4wEdLvV,True,45,resign,white,15+10,artykom,2016,nkouevda,1880,Sicilian Defense: Kalashnikov Variation,10
V8UUhPEn,True,31,resign,white,15+10,rekikismail,1967,artykom,2028,Scotch Game: Haxo Gambit,8
TB4Qo0OU,True,47,resign,white,10+0,cselhu3,1599,indroneil,1647,Sicilian Defense: Closed,4
Yu74GxBR,False,9,draw,draw,180+180,cselhu3,1599,indroneil,1647,Sicilian Defense: Closed Variation,3
qPdyPRd2,True,65,resign,white,10+0,wahyono,1612,cselhu3,1610,Russian Game: Urusov Gambit,5
ziaJir1p,True,154,outoftime,black,10+0,blazingheart,1382,cselhu3,1605,Ruy Lopez: Morphy Defense |  Caro Variation,8
Tz52pR83,True,53,mate,white,10+0,cselhu3,1592,no_dokuz,1671,Sicilian Defense: Closed Variation |  Fianchetto Variation,5
hwXnvcvZ,True,19,resign,white,10+0,cselhu3,1586,walt_b,1416,King's Pawn Game: Busch-Gass Gambit,4
3WYism5J,True,47,mate,white,10+0,platforma471,1572,cselhu3,1597,Queen's Pawn Game,2
BEI6ho3a,True,42,resign,black,10+0,pmuthunga77,1667,cselhu3,1584,Queen's Gambit Refused: Chigorin Defense |  Modern Gambit,8
ggUuYfDf,False,52,mate,black,5+5,yangster23,1500,dragon__slayer,1833,Sicilian Defense: Old Sicilian,4
oGMm5ZLU,True,108,outoftime,black,10+0,jtsae,1665,dragon__slayer,1826,Nimzo-Larsen Attack: Modern Variation #4,5
q8QwC8ET,True,64,mate,black,10+0,cchand,1619,dragon__slayer,1820,Sicilian Defense: Alapin Variation,3
GNmdpKnK,False,31,mate,white,5+5,dragon__slayer,1814,yangster23,1500,Mikenas Defense,2
rf3ViwOe,True,64,mate,black,10+0,david453,1626,rasiak97,2082,Scandinavian Defense: Modern Variation #2,4
uYMEAuZH,True,48,mate,black,8+7,david453,1639,v_clava38,1728,Four Knights Game: Spanish Variation,7
FcieM0Ll,True,33,mate,white,5+5,valmasia3,1733,david453,1661,King's Gambit Accepted |  Schallopp Defense,6
Cl1f8FCm,True,69,resign,white,10+0,yuyu2,1986,david453,1666,Richter-Veresov Attack,5
ptg6sze9,True,63,resign,white,10+0,david453,1681,omer_abdeen,1488,Sicilian Defense: Bowdler Attack,3
nbFg7XAQ,True,47,resign,white,10+0,tiglio,1521,david453,1709,Bishop's Opening: Berlin Defense,4
9R2EChWf,True,95,resign,white,10+0,david453,1686,fernandoarge,1745,Caro-Kann Defense,2
G8GqhtT5,True,15,resign,white,10+15,tehno075,1809,david453,1701,Scotch Game,7
JUCyy41y,True,68,resign,black,10+0,david453,1713,zafod_biblbrox,1882,French Defense: Classical Variation |  Steinitz Variation,7
DhAF9vXm,True,14,resign,black,10+5,imlizardking,1773,david453,1685,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
bZuOFmTH,True,56,resign,black,10+0,david453,1706,kumskiy,1741,Giuoco Piano,6
vbc92z3L,True,30,resign,white,5+10,isidorotegi,2076,david453,1712,Queen's Gambit Refused: Marshall Defense,4
wnuYuv7V,True,19,resign,black,40+30,david453,1735,genazavr,1771,Philidor Defense #2,4
NFvul5Jr,True,45,resign,white,60+0,massimo80,1053,dimak8,840,King's Pawn Game: Leonardis Variation,3
zfhhvhea,False,5,resign,white,10+0,bruno510,1010,dimak8,840,Philidor Defense #3,5
WUumJ7lL,False,21,resign,white,10+5,relisted1337,1381,dimak8,840,Bishop's Opening: Boi Variation,4
rGJf9CQY,True,129,mate,white,10+2,boomerismydog,966,dimak8,857,King's Pawn Game: King's Head Opening #2,3
FFaBql0W,True,30,resign,black,25+15,dimak8,860,artur799,1424,Queen's Pawn Game #2,3
qa2CJKBu,False,85,resign,black,10+2,luigilavaccara,1314,dimak8,860,Queen's Pawn Game: Mason Attack,3
2J0zuNpC,True,51,resign,white,30+30,dahdah,1871,wolfram_ep,2101,Caro-Kann Defense: Classical Variation,8
vr3QhlTM,True,44,resign,white,30+30,erinyu,2250,loukas435,1793,Pirc Defense #4,2
XMb99IVp,True,58,mate,black,10+0,loukas435,1820,master22ar,1543,Modern Defense,2
AQRKytWi,True,124,mate,black,10+0,loukas435,1826,ambitious,2019,Indian Game,2
joPiozQn,True,70,outoftime,black,10+0,gluho,1531,loukas435,1822,Mieses Opening,1
YlS77iU2,True,140,mate,black,10+0,loukas435,1826,chessbuzz17,2162,Horwitz Defense,2
KyjrxP2w,True,50,resign,black,10+0,sabr1998,1626,loukas435,1820,Pirc Defense: Classical Variation,8
YZO402Ei,False,120,outoftime,black,10+0,dimitris22,1812,loukas435,1834,Dutch Defense,2
HJSXS1DQ,True,122,resign,white,10+0,alsing,1716,loukas435,1850,Pirc Defense,4
0BbxK7Uc,True,42,outoftime,black,10+0,wqf7,1879,loukas435,1837,Pirc Defense #3,6
c9KYiXyi,True,79,mate,white,10+0,loukas435,1825,masquerader,1850,Queen's Pawn Game: Mason Attack,3
MJzECcZA,True,70,mate,black,10+0,loukas435,1832,chesspatzeruk-twitch,1983,Dutch Defense,2
5X28FbsH,True,80,resign,black,10+0,loukas435,1844,titian1,1783,Queen's Pawn Game: Mason Attack,3
nCQvxV70,True,81,mate,white,10+0,loukas435,1837,sergiokumic,1687,Indian Game,2
hrpQ26P9,True,111,resign,white,10+0,saeed2001,1861,loukas435,1837,Pirc Defense: Byrne Variation,7
ZYVb7dkG,True,56,resign,black,10+0,sorethea,1808,loukas435,1826,Pirc Defense #4,2
U5UsTkJQ,True,42,resign,white,30+30,loukas435,1821,xxblinkxx,1600,Queen's Pawn Game: Mason Attack,3
F4QFPnH2,True,79,mate,white,10+0,loukas435,1818,juhaini45,1558,Queen's Pawn Game: Mason Attack,3
siLT24E3,True,52,outoftime,black,10+0,justello99,1540,loukas435,1814,Pirc Defense #3,6
l06vxMQM,True,115,resign,white,10+0,loukas435,1797,davtio,1962,Queen's Pawn,1
P2tE5X0U,True,59,resign,white,10+0,turm64,1879,loukas435,1806,Dutch Defense,2
1679CyqT,True,96,outoftime,black,10+0,balikoevsd,1931,loukas435,1790,Pirc Defense,4
OLF7JYSb,True,62,resign,black,10+0,loukas435,1800,sergipechess,1853,Queen's Pawn Game: Mason Attack,3
H8fm6ESZ,True,54,mate,black,10+0,loukas435,1802,varun_aravind,2181,Indian Game,2
MXD66wa6,True,59,resign,white,10+0,northface77,1744,loukas435,1817,Pirc Defense: Austrian Attack,7
x2x9JfP4,True,126,mate,black,10+0,loukas435,1828,pet-3-ca,1834,Queen's Pawn Game: Mason Attack,3
gTFN7mrQ,True,44,mate,black,10+0,cheflodi,1293,loukas435,1827,Van't Kruijs Opening,1
g2HzBw1m,True,85,resign,white,10+0,loukas435,1823,davidchampion1,1560,Queen's Pawn Game: Mason Attack,3
nuEYTENx,True,85,outoftime,white,10+0,eraldii,1861,loukas435,1833,Dutch Defense,3
j8dKSl93,True,46,resign,black,10+0,giantkiller15,1802,loukas435,1822,Pirc Defense #4,2
izGfBJzU,False,47,mate,white,14+15,loukas435,1822,john465,1324,Indian Game,2
a3DckN0z,True,70,resign,white,30+30,mariuseg,2114,loukas435,1826,Pirc Defense: Austrian Attack |  Weiss Variation,11
OXpgLw3V,True,81,resign,white,20+20,akmar,1771,loukas435,1840,Pirc Defense #4,2
0qBdSlLZ,True,48,resign,black,20+20,boreddonquixote,1877,loukas435,1827,Pirc Defense #4,2
6kinU8t9,False,76,outoftime,black,12+10,loukas435,1827,dimitris22,1812,Indian Game,2
g4kzm3wD,True,56,resign,black,10+0,kostas_chess,1803,loukas435,1809,Dutch Defense,3
SkjHzZ1E,True,75,resign,white,30+30,loukas435,1802,luvgangster,1652,Queen's Pawn Game: Steinitz Countergambit,4
g2JL66dz,True,48,resign,black,10+0,loukas435,1804,ronjas,2222,Indian Game,2
ebbOAODd,True,52,resign,black,10+0,loukas435,1810,erendsi06,1990,Queen's Pawn Game: Mason Attack,3
E3ddyhHD,True,57,resign,white,10+0,loukas435,1795,stuxnet,1880,Indian Game,2
MkTC0gVC,True,88,resign,black,10+0,dedbezbed,1804,loukas435,1783,Dutch Defense,3
B2PZqrvE,True,69,mate,white,10+0,messyanswer,2020,loukas435,1788,Zukertort Opening: Dutch Variation,2
yMOpMpne,True,58,draw,draw,10+0,pifostio,1510,loukas435,1796,Pirc Defense: Byrne Variation,7
dqacRd7M,True,58,resign,white,10+0,atarasenko,1618,vares,1572,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
rLylykwZ,False,53,resign,white,10+5,vares,1572,babbage,1720,Reti Opening,2
lRzRhcoH,True,78,mate,black,10+0,vares,1589,liemvodich,1553,English Opening: Anglo-Indian Defense |  King's Knight Variation,3
Cf5Ctx1T,True,76,resign,black,10+10,danielsubreal,1521,vares,1580,Sicilian Defense: Bowdler Attack,3
iT4qbCV0,True,21,resign,white,5+8,josevilar,1710,vares,1587,Indian Game,2
IPerZhzi,False,114,mate,black,3+10,vares,1587,seciyeli,1562,Reti Opening,2
UxUEmJVF,True,107,draw,draw,12+4,vares,1586,chessosition13,1637,Zukertort Opening: Queen's Gambit Invitation,2
Q5RMMxMR,True,54,draw,draw,12+4,chessosition13,1638,vares,1584,Sicilian Defense: Bowdler Attack,3
HTssztR9,True,95,mate,white,15+0,vares,1575,gosdnt,1527,Zukertort Opening: Black Mustang Defense,2
RiZfAUpj,True,28,resign,black,5+10,mtchess,1533,vares,1565,Sicilian Defense: Lasker-Pelikan Variation |  Exchange Variation,11
IGAD4no4,True,28,resign,white,10+0,java2312,1627,vares,1574,Italian Game: Classical Variation #2,7
lfJXVPCd,True,91,mate,white,10+0,nass,1462,vares,1589,Nimzowitsch Defense,2
El7ILB6j,True,47,mate,white,10+0,gatan5,1572,vares,1600,Ponziani Opening,5
f7HUgvMm,True,88,mate,black,5+10,vares,1612,antoniovictortg,1579,Queen's Pawn Game: Anti-Torre,4
68l7wgr3,True,52,mate,black,10+0,vares,1620,nhfc,1723,Queen's Pawn Game: London System,5
ztsdesYS,True,73,mate,white,10+0,kazamaza,1351,vares,1637,Nimzo-Indian Defense: Saemisch Variation |  Accelerated,9
AV7m2pi4,True,68,mate,black,10+0,capasuzan,1671,vares,1626,Nimzo-Indian Defense: Classical Variation |  Berlin Variation,8
kqMwgm63,False,92,resign,black,3+10,vares,1626,seciyeli,1615,Zukertort Opening: Tennison Gambit,3
